T,Z
2021-09-21T10:01:30Z,2277824
2021-09-21T10:01:40Z,2278214
2021-09-21T10:01:50Z,2278760
2021-09-21T10:02:00Z,2279182
2021-09-21T10:02:10Z,2279366
2021-09-21T10:02:20Z,2279544
2021-09-21T10:02:30Z,2279854
2021-09-21T10:02:40Z,2280187
2021-09-21T10:02:50Z,2280638
2021-09-21T10:03:00Z,2280967
2021-09-21T10:03:10Z,2281340
2021-09-21T10:03:20Z,2281960
2021-09-21T10:03:30Z,2281883
2021-09-21T10:03:40Z,2281664
2021-09-21T10:03:50Z,2282370
2021-09-21T10:04:00Z,2282812
2021-09-21T10:04:10Z,2282708
2021-09-21T10:04:20Z,2283139
2021-09-21T10:04:30Z,2284000
2021-09-21T10:04:40Z,2284390
2021-09-21T10:04:50Z,2284259
2021-09-21T10:05:00Z,2284559
2021-09-21T10:05:10Z,2284954
2021-09-21T10:05:20Z,2285095
2021-09-21T10:05:30Z,2285494
2021-09-21T10:05:40Z,2285827
2021-09-21T10:05:50Z,2286373
2021-09-21T10:06:00Z,2286953
2021-09-21T10:06:10Z,2286920
2021-09-21T10:06:20Z,2287113
2021-09-21T10:06:30Z,2287723
2021-09-21T10:06:40Z,2288080
2021-09-21T10:06:50Z,2288111
2021-09-21T10:07:00Z,2288252
2021-09-21T10:07:10Z,2288628
2021-09-21T10:07:20Z,2288748
2021-09-21T10:07:30Z,2289048
2021-09-21T10:07:40Z,2289701
2021-09-21T10:07:50Z,2289888
2021-09-21T10:08:00Z,2290170
2021-09-21T10:08:10Z,2290680
2021-09-21T10:08:20Z,2290861
2021-09-21T10:08:30Z,2291386
2021-09-21T10:08:40Z,2291893
2021-09-21T10:08:50Z,2292097
2021-09-21T10:09:00Z,2292373
2021-09-21T10:09:10Z,2292315
2021-09-21T10:09:20Z,2292572
2021-09-21T10:09:30Z,2293009
2021-09-21T10:09:40Z,2293201
2021-09-21T10:09:50Z,2293923
2021-09-21T10:10:00Z,2294257
2021-09-21T10:10:10Z,2294104
2021-09-21T10:10:20Z,2294508
2021-09-21T10:10:30Z,2295052
2021-09-21T10:10:40Z,2295604
2021-09-21T10:10:50Z,2295784
2021-09-21T10:11:00Z,2295709
2021-09-21T10:11:10Z,2296332
2021-09-21T10:11:20Z,2296773
2021-09-21T10:11:30Z,2296798
2021-09-21T10:11:40Z,2297297
2021-09-21T10:11:50Z,2297600
2021-09-21T10:12:00Z,2297609
2021-09-21T10:12:10Z,2297880
2021-09-21T10:12:20Z,2298387
2021-09-21T10:12:30Z,2298920
2021-09-21T10:12:40Z,2299023
2021-09-21T10:12:50Z,2299360
2021-09-21T10:13:00Z,2299764
2021-09-21T10:13:10Z,2299473
2021-09-21T10:13:20Z,2299727
2021-09-21T10:13:30Z,2300369
2021-09-21T10:13:40Z,2300661
2021-09-21T10:13:50Z,2301076
2021-09-21T10:14:00Z,2301158
2021-09-21T10:14:10Z,2301207
2021-09-21T10:14:20Z,2301937
2021-09-21T10:14:30Z,2302521
2021-09-21T10:14:40Z,2302591
2021-09-21T10:14:50Z,2302744
2021-09-21T10:15:00Z,2303049
2021-09-21T10:15:10Z,2303399
2021-09-21T10:15:20Z,2303767
2021-09-21T10:15:30Z,2303951
2021-09-21T10:15:40Z,2303999
2021-09-21T10:15:50Z,2304327
2021-09-21T10:16:00Z,2304995
2021-09-21T10:16:10Z,2305286
2021-09-21T10:16:20Z,2305373
2021-09-21T10:16:30Z,2305882
2021-09-21T10:16:40Z,2306065
2021-09-21T10:16:50Z,2305996
2021-09-21T10:17:00Z,2306481
2021-09-21T10:17:10Z,2306933
2021-09-21T10:17:20Z,2307043
2021-09-21T10:17:30Z,2307191
2021-09-21T10:17:40Z,2307371
2021-09-21T10:17:50Z,2307737
2021-09-21T10:18:00Z,2308330
2021-09-21T10:18:10Z,2308716
2021-09-21T10:18:20Z,2308866
2021-09-21T10:18:30Z,2309170
2021-09-21T10:18:40Z,2309558
2021-09-21T10:18:50Z,2309889
2021-09-21T10:19:00Z,2310009
2021-09-21T10:19:10Z,2309699
2021-09-21T10:19:20Z,2309880
2021-09-21T10:19:30Z,2310653
2021-09-21T10:19:40Z,2310864
2021-09-21T10:19:50Z,2311092
2021-09-21T10:20:00Z,2311588
2021-09-21T10:20:10Z,2311715
2021-09-21T10:20:20Z,2311989
2021-09-21T10:20:30Z,2312400
2021-09-21T10:20:40Z,2312623
2021-09-21T10:20:50Z,2313068
2021-09-21T10:21:00Z,2313456
2021-09-21T10:21:10Z,2313500
2021-09-21T10:21:20Z,2313797
2021-09-21T10:21:30Z,2314140
2021-09-21T10:21:40Z,2314224
2021-09-21T10:21:50Z,2314532
2021-09-21T10:22:00Z,2314781
2021-09-21T10:22:10Z,2315044
2021-09-21T10:22:20Z,2315811
2021-09-21T10:22:30Z,2316141
2021-09-21T10:22:40Z,2315901
2021-09-21T10:22:50Z,2316250
2021-09-21T10:23:00Z,2316509
2021-09-21T10:23:10Z,2316378
2021-09-21T10:23:20Z,2316868
2021-09-21T10:23:30Z,2317107
2021-09-21T10:23:40Z,2317216
2021-09-21T10:23:50Z,2317816
2021-09-21T10:24:00Z,2318050
2021-09-21T10:24:10Z,2318398
2021-09-21T10:24:20Z,2318753
2021-09-21T10:24:30Z,2318989
2021-09-21T10:24:40Z,2319350
2021-09-21T10:24:50Z,2319370
2021-09-21T10:25:00Z,2319550
2021-09-21T10:25:10Z,2319796
2021-09-21T10:25:20Z,2320038
2021-09-21T10:25:30Z,2320364
2021-09-21T10:25:40Z,2320470
2021-09-21T10:25:50Z,2320597
2021-09-21T10:26:00Z,2320974
2021-09-21T10:26:10Z,2321631
2021-09-21T10:26:20Z,2321859
2021-09-21T10:26:30Z,2322054
2021-09-21T10:26:40Z,2322517
2021-09-21T10:26:50Z,2322332
2021-09-21T10:27:00Z,2322483
2021-09-21T10:27:10Z,2323130
2021-09-21T10:27:20Z,2323195
2021-09-21T10:27:30Z,2323104
2021-09-21T10:27:40Z,2323388
2021-09-21T10:27:50Z,2323809
2021-09-21T10:28:00Z,2323973
2021-09-21T10:28:10Z,2324209
2021-09-21T10:28:20Z,2324589
2021-09-21T10:28:30Z,2324835
2021-09-21T10:28:40Z,2324981
2021-09-21T10:28:50Z,2325099
2021-09-21T10:29:00Z,2325500
2021-09-21T10:29:10Z,2325800
2021-09-21T10:29:20Z,2325874
2021-09-21T10:29:30Z,2326223
2021-09-21T10:29:40Z,2326451
2021-09-21T10:29:50Z,2326602
2021-09-21T10:30:00Z,2327065
2021-09-21T10:30:10Z,2327290
2021-09-21T10:30:20Z,2327381
2021-09-21T10:30:30Z,2327904
2021-09-21T10:30:40Z,2328448
2021-09-21T10:30:50Z,2328547
2021-09-21T10:31:00Z,2328474
2021-09-21T10:31:10Z,2328682
2021-09-21T10:31:20Z,2329180
2021-09-21T10:31:30Z,2329468
2021-09-21T10:31:40Z,2329365
2021-09-21T10:31:50Z,2329454
2021-09-21T10:32:00Z,2329568
2021-09-21T10:32:10Z,2329711
2021-09-21T10:32:20Z,2330453
2021-09-21T10:32:30Z,2331152
2021-09-21T10:32:40Z,2331254
2021-09-21T10:32:50Z,2331080
2021-09-21T10:33:00Z,2331534
2021-09-21T10:33:10Z,2331809
2021-09-21T10:33:20Z,2331644
2021-09-21T10:33:30Z,2332348
2021-09-21T10:33:40Z,2332436
2021-09-21T10:33:50Z,2332329
2021-09-21T10:34:00Z,2332593
2021-09-21T10:34:10Z,2332614
2021-09-21T10:34:20Z,2333488
2021-09-21T10:34:30Z,2333680
2021-09-21T10:34:40Z,2333769
2021-09-21T10:34:50Z,2334677
2021-09-21T10:35:00Z,2334467
2021-09-21T10:35:10Z,2334332
2021-09-21T10:35:20Z,2334746
2021-09-21T10:35:30Z,2334796
2021-09-21T10:35:40Z,2335039
2021-09-21T10:35:50Z,2335192
2021-09-21T10:36:00Z,2335170
2021-09-21T10:36:10Z,2335642
2021-09-21T10:36:20Z,2335949
2021-09-21T10:36:30Z,2336279
2021-09-21T10:36:40Z,2337229
2021-09-21T10:36:50Z,2337022
2021-09-21T10:37:00Z,2336850
2021-09-21T10:37:10Z,2337695
2021-09-21T10:37:20Z,2337296
2021-09-21T10:37:30Z,2337312
2021-09-21T10:37:40Z,2338008
2021-09-21T10:37:50Z,2337952
2021-09-21T10:38:00Z,2338094
2021-09-21T10:38:10Z,2338297
2021-09-21T10:38:20Z,2338828
2021-09-21T10:38:30Z,2339086
2021-09-21T10:38:40Z,2339245
2021-09-21T10:38:50Z,2340087
2021-09-21T10:39:00Z,2339974
2021-09-21T10:39:10Z,2339898
2021-09-21T10:39:20Z,2340621
2021-09-21T10:39:30Z,2340563
2021-09-21T10:39:40Z,2340448
2021-09-21T10:39:50Z,2341018
2021-09-21T10:40:00Z,2341247
2021-09-21T10:40:10Z,2341183
2021-09-21T10:40:20Z,2341799
2021-09-21T10:40:30Z,2342030
2021-09-21T10:40:40Z,2341515
2021-09-21T10:40:50Z,2342086
2021-09-21T10:41:00Z,2342704
2021-09-21T10:41:10Z,2342574
2021-09-21T10:41:20Z,2343082
2021-09-21T10:41:30Z,2342913
2021-09-21T10:41:40Z,2342448
2021-09-21T10:41:50Z,2343198
2021-09-21T10:42:00Z,2343406
2021-09-21T10:42:10Z,2343455
2021-09-21T10:42:20Z,2344094
2021-09-21T10:42:30Z,2344323
2021-09-21T10:42:40Z,2344208
2021-09-21T10:42:50Z,2344230
2021-09-21T10:43:00Z,2344841
2021-09-21T10:43:10Z,2345059
2021-09-21T10:43:20Z,2345161
2021-09-21T10:43:30Z,2345536
2021-09-21T10:43:40Z,2345511
2021-09-21T10:43:50Z,2346049
2021-09-21T10:44:00Z,2346010
2021-09-21T10:44:10Z,2345883
2021-09-21T10:44:20Z,2346566
2021-09-21T10:44:30Z,2346514
2021-09-21T10:44:40Z,2347036
2021-09-21T10:44:50Z,2347025
2021-09-21T10:45:00Z,2347035
2021-09-21T10:45:10Z,2348327
2021-09-21T10:45:20Z,2347384
2021-09-21T10:45:30Z,2347526
2021-09-21T10:45:40Z,2348946
2021-09-21T10:45:50Z,2347660
2021-09-21T10:46:00Z,2348063
2021-09-21T10:46:10Z,2349214
2021-09-21T10:46:20Z,2348118
2021-09-21T10:46:30Z,2348675
2021-09-21T10:46:40Z,2349806
2021-09-21T10:46:50Z,2349207
2021-09-21T10:47:00Z,2349816
2021-09-21T10:47:10Z,2350569
2021-09-21T10:47:20Z,2350022
2021-09-21T10:47:30Z,2350294
2021-09-21T10:47:40Z,2350523
2021-09-21T10:47:50Z,2350584
2021-09-21T10:48:00Z,2351067
2021-09-21T10:48:10Z,2351094
2021-09-21T10:48:20Z,2351105
2021-09-21T10:48:30Z,2351197
2021-09-21T10:48:40Z,2351562
2021-09-21T10:48:50Z,2351968
2021-09-21T10:49:00Z,2351960
2021-09-21T10:49:10Z,2352371
2021-09-21T10:49:20Z,2352547
2021-09-21T10:49:30Z,2352609
2021-09-21T10:49:40Z,2353420
2021-09-21T10:49:50Z,2353254
2021-09-21T10:50:00Z,2352439
2021-09-21T10:50:10Z,2352882
2021-09-21T10:50:20Z,2353550
2021-09-21T10:50:30Z,2353825
2021-09-21T10:50:40Z,2353822
2021-09-21T10:50:50Z,2353730
2021-09-21T10:51:00Z,2354728
2021-09-21T10:51:10Z,2354955
2021-09-21T10:51:20Z,2354152
2021-09-21T10:51:30Z,2355088
2021-09-21T10:51:40Z,2355884
2021-09-21T10:51:50Z,2354793
2021-09-21T10:52:00Z,2354606
2021-09-21T10:52:10Z,2355874
2021-09-21T10:52:20Z,2355827
2021-09-21T10:52:30Z,2355427
2021-09-21T10:52:40Z,2356046
2021-09-21T10:52:50Z,2356384
2021-09-21T10:53:00Z,2356457
2021-09-21T10:53:10Z,2356119
2021-09-21T10:53:20Z,2356729
2021-09-21T10:53:30Z,2357435
2021-09-21T10:53:40Z,2356735
2021-09-21T10:53:50Z,2357541
2021-09-21T10:54:00Z,2357846
2021-09-21T10:54:10Z,2357246
2021-09-21T10:54:20Z,2357729
2021-09-21T10:54:30Z,2357423
2021-09-21T10:54:40Z,2358349
2021-09-21T10:54:50Z,2358922
2021-09-21T10:55:00Z,2358251
2021-09-21T10:55:10Z,2359200
2021-09-21T10:55:20Z,2359083
2021-09-21T10:55:30Z,2358845
2021-09-21T10:55:40Z,2359190
2021-09-21T10:55:50Z,2359024
2021-09-21T10:56:00Z,2359538
2021-09-21T10:56:10Z,2359558
2021-09-21T10:56:20Z,2359773
2021-09-21T10:56:30Z,2360126
2021-09-21T10:56:40Z,2360048
2021-09-21T10:56:50Z,2360422
2021-09-21T10:57:00Z,2360364
2021-09-21T10:57:10Z,2360558
2021-09-21T10:57:20Z,2361188
2021-09-21T10:57:30Z,2360928
2021-09-21T10:57:40Z,2360919
2021-09-21T10:57:50Z,2361501
2021-09-21T10:58:00Z,2360926
2021-09-21T10:58:10Z,2361133
2021-09-21T10:58:20Z,2362497
2021-09-21T10:58:30Z,2361775
2021-09-21T10:58:40Z,2361454
2021-09-21T10:58:50Z,2362292
2021-09-21T10:59:00Z,2362083
2021-09-21T10:59:10Z,2362175
2021-09-21T10:59:20Z,2362456
2021-09-21T10:59:30Z,2362839
2021-09-21T10:59:40Z,2363200
2021-09-21T10:59:50Z,2363043
2021-09-21T11:00:00Z,2363012
2021-09-21T11:00:10Z,2363207
2021-09-21T11:00:20Z,2363661
2021-09-21T11:00:30Z,2363890
2021-09-21T11:00:40Z,2363504
2021-09-21T11:00:50Z,2363622
2021-09-21T11:01:00Z,2364297
2021-09-21T11:01:10Z,2364037
2021-09-21T11:01:20Z,2364342
2021-09-21T11:01:30Z,2364823
2021-09-21T11:01:40Z,2364381
2021-09-21T11:01:50Z,2365141
2021-09-21T11:02:00Z,2365207
2021-09-21T11:02:10Z,2364570
2021-09-21T11:02:20Z,2365561
2021-09-21T11:02:30Z,2365780
2021-09-21T11:02:40Z,2364720
2021-09-21T11:02:50Z,2365209
2021-09-21T11:03:00Z,2366075
2021-09-21T11:03:10Z,2365344
2021-09-21T11:03:20Z,2365544
2021-09-21T11:03:30Z,2365984
2021-09-21T11:03:40Z,2365899
2021-09-21T11:03:50Z,2367157
2021-09-21T11:04:00Z,2367048
2021-09-21T11:04:10Z,2366387
2021-09-21T11:04:20Z,2367063
2021-09-21T11:04:30Z,2366600
2021-09-21T11:04:40Z,2366130
2021-09-21T11:04:50Z,2366807
2021-09-21T11:05:00Z,2367835
2021-09-21T11:05:10Z,2367882
2021-09-21T11:05:20Z,2366895
2021-09-21T11:05:30Z,2367885
2021-09-21T11:05:40Z,2368806
2021-09-21T11:05:50Z,2367471
2021-09-21T11:06:00Z,2367589
2021-09-21T11:06:10Z,2368495
2021-09-21T11:06:20Z,2368398
2021-09-21T11:06:30Z,2368439
2021-09-21T11:06:40Z,2368416
2021-09-21T11:06:50Z,2368824
2021-09-21T11:07:00Z,2368386
2021-09-21T11:07:10Z,2369022
2021-09-21T11:07:20Z,2370242
2021-09-21T11:07:30Z,2367751
2021-09-21T11:07:40Z,2368730
2021-09-21T11:07:50Z,2370967
2021-09-21T11:08:00Z,2368771
2021-09-21T11:08:10Z,2369050
2021-09-21T11:08:20Z,2370450
2021-09-21T11:08:30Z,2370087
2021-09-21T11:08:40Z,2368830
2021-09-21T11:08:50Z,2370000
2021-09-21T11:09:00Z,2370798
2021-09-21T11:09:10Z,2368804
2021-09-21T11:09:20Z,2371826
2021-09-21T11:09:30Z,2371312
2021-09-21T11:09:40Z,2369117
2021-09-21T11:09:50Z,2372524
2021-09-21T11:10:00Z,2370771
2021-09-21T11:10:10Z,2370448
2021-09-21T11:10:20Z,2372111
2021-09-21T11:10:30Z,2370298
2021-09-21T11:10:40Z,2371346
2021-09-21T11:10:50Z,2371187
2021-09-21T11:11:00Z,2371006
2021-09-21T11:11:10Z,2372321
2021-09-21T11:11:20Z,2371151
2021-09-21T11:11:30Z,2371677
2021-09-21T11:11:40Z,2372939
2021-09-21T11:11:50Z,2372346
2021-09-21T11:12:00Z,2371488
2021-09-21T11:12:10Z,2372253
2021-09-21T11:12:20Z,2372638
2021-09-21T11:12:30Z,2372173
2021-09-21T11:12:40Z,2372993
2021-09-21T11:12:50Z,2371252
2021-09-21T11:13:00Z,2373125
2021-09-21T11:13:10Z,2373796
2021-09-21T11:13:20Z,2370823
2021-09-21T11:13:30Z,2374592
2021-09-21T11:13:40Z,2372737
2021-09-21T11:13:50Z,2372705
2021-09-21T11:14:00Z,2375039
2021-09-21T11:14:10Z,2371528
2021-09-21T11:14:20Z,2375000
2021-09-21T11:14:30Z,2373572
2021-09-21T11:14:40Z,2372605
2021-09-21T11:14:50Z,2375133
2021-09-21T11:15:00Z,2372267
2021-09-21T11:15:10Z,2374531
2021-09-21T11:15:20Z,2374265
2021-09-21T11:15:30Z,2374263
2021-09-21T11:15:40Z,2375450
2021-09-21T11:15:50Z,2372654
2021-09-21T11:16:00Z,2374472
2021-09-21T11:16:10Z,2377443
2021-09-21T11:16:20Z,2376699
2021-09-21T11:16:30Z,2371314
2021-09-21T11:16:40Z,2373594
2021-09-21T11:16:50Z,2378807
2021-09-21T11:17:00Z,2372854
2021-09-21T11:17:10Z,2376303
2021-09-21T11:17:20Z,2378103
2021-09-21T11:17:30Z,2370361
2021-09-21T11:17:40Z,2377457
2021-09-21T11:17:50Z,2378598
2021-09-21T11:18:00Z,2373210
2021-09-21T11:18:10Z,2376350
2021-09-21T11:18:20Z,2375586
2021-09-21T11:18:30Z,2377690
2021-09-21T11:18:40Z,2375969
2021-09-21T11:18:50Z,2374584
2021-09-21T11:19:00Z,2379360
2021-09-21T11:19:10Z,2374479
2021-09-21T11:19:20Z,2376420
2021-09-21T11:19:30Z,2378349
2021-09-21T11:19:40Z,2374168
2021-09-21T11:19:50Z,2378775
2021-09-21T11:20:00Z,2376706
2021-09-21T11:20:10Z,2375628
2021-09-21T11:20:20Z,2378961
2021-09-21T11:20:30Z,2376156
2021-09-21T11:20:40Z,2376972
2021-09-21T11:20:50Z,2378160
2021-09-21T11:21:00Z,2377774
2021-09-21T11:21:10Z,2377314
2021-09-21T11:21:20Z,2376983
2021-09-21T11:21:30Z,2378734
2021-09-21T11:21:40Z,2377494
2021-09-21T11:21:50Z,2377770
2021-09-21T11:22:00Z,2378470
2021-09-21T11:22:10Z,2376737
2021-09-21T11:22:20Z,2379321
2021-09-21T11:22:30Z,2378247
2021-09-21T11:22:40Z,2376272
2021-09-21T11:22:50Z,2379889
2021-09-21T11:23:00Z,2377970
2021-09-21T11:23:10Z,2376969
2021-09-21T11:23:20Z,2379645
2021-09-21T11:23:30Z,2377708
2021-09-21T11:23:40Z,2378585
2021-09-21T11:23:50Z,2379440
2021-09-21T11:24:00Z,2377985
2021-09-21T11:24:10Z,2379469
2021-09-21T11:24:20Z,2378502
2021-09-21T11:24:30Z,2378839
2021-09-21T11:24:40Z,2379793
2021-09-21T11:24:50Z,2378175
2021-09-21T11:25:00Z,2379239
2021-09-21T11:25:10Z,2379055
2021-09-21T11:25:20Z,2379116
2021-09-21T11:25:30Z,2379611
2021-09-21T11:25:40Z,2378710
2021-09-21T11:25:50Z,2380331
2021-09-21T11:26:00Z,2379720
2021-09-21T11:26:10Z,2378848
2021-09-21T11:26:20Z,2380589
2021-09-21T11:26:30Z,2379322
2021-09-21T11:26:40Z,2378942
2021-09-21T11:26:50Z,2380643
2021-09-21T11:27:00Z,2379537
2021-09-21T11:27:10Z,2379519
2021-09-21T11:27:20Z,2380620
2021-09-21T11:27:30Z,2379388
2021-09-21T11:27:40Z,2379860
2021-09-21T11:27:50Z,2380954
2021-09-21T11:28:00Z,2379821
2021-09-21T11:28:10Z,2380023
2021-09-21T11:28:20Z,2380970
2021-09-21T11:28:30Z,2380206
2021-09-21T11:28:40Z,2379913
2021-09-21T11:28:50Z,2380749
2021-09-21T11:29:00Z,2380667
2021-09-21T11:29:10Z,2380051
2021-09-21T11:29:20Z,2380462
2021-09-21T11:29:30Z,2380743
2021-09-21T11:29:40Z,2380447
2021-09-21T11:29:50Z,2381063
2021-09-21T11:30:00Z,2380934
2021-09-21T11:30:10Z,2380931
2021-09-21T11:30:20Z,2381745
2021-09-21T11:30:30Z,2380626
2021-09-21T11:30:40Z,2381079
2021-09-21T11:30:50Z,2381651
2021-09-21T11:31:00Z,2380122
2021-09-21T11:31:10Z,2381048
2021-09-21T11:31:20Z,2381295
2021-09-21T11:31:30Z,2380503
2021-09-21T11:31:40Z,2381453
2021-09-21T11:31:50Z,2381599
2021-09-21T11:32:00Z,2381031
2021-09-21T11:32:10Z,2381201
2021-09-21T11:32:20Z,2382069
2021-09-21T11:32:30Z,2381645
2021-09-21T11:32:40Z,2381085
2021-09-21T11:32:50Z,2381886
2021-09-21T11:33:00Z,2381084
2021-09-21T11:33:10Z,2381207
2021-09-21T11:33:20Z,2382345
2021-09-21T11:33:30Z,2381137
2021-09-21T11:33:40Z,2381786
2021-09-21T11:33:50Z,2382694
2021-09-21T11:34:00Z,2381514
2021-09-21T11:34:10Z,2382037
2021-09-21T11:34:20Z,2381839
2021-09-21T11:34:30Z,2381488
2021-09-21T11:34:40Z,2382055
2021-09-21T11:34:50Z,2381183
2021-09-21T11:35:00Z,2381975
2021-09-21T11:35:10Z,2382132
2021-09-21T11:35:20Z,2381091
2021-09-21T11:35:30Z,2382337
2021-09-21T11:35:40Z,2381920
2021-09-21T11:35:50Z,2382021
2021-09-21T11:36:00Z,2383035
2021-09-21T11:36:10Z,2382017
2021-09-21T11:36:20Z,2382615
2021-09-21T11:36:30Z,2382308
2021-09-21T11:36:40Z,2381802
2021-09-21T11:36:50Z,2382755
2021-09-21T11:37:00Z,2381842
2021-09-21T11:37:10Z,2382339
2021-09-21T11:37:20Z,2383005
2021-09-21T11:37:30Z,2381548
2021-09-21T11:37:40Z,2381949
2021-09-21T11:37:50Z,2382882
2021-09-21T11:38:00Z,2382251
2021-09-21T11:38:10Z,2382354
2021-09-21T11:38:20Z,2382495
2021-09-21T11:38:30Z,2381898
2021-09-21T11:38:40Z,2382431
2021-09-21T11:38:50Z,2382661
2021-09-21T11:39:00Z,2382280
2021-09-21T11:39:10Z,2382606
2021-09-21T11:39:20Z,2382432
2021-09-21T11:39:30Z,2382281
2021-09-21T11:39:40Z,2382868
2021-09-21T11:39:50Z,2382781
2021-09-21T11:40:00Z,2382326
2021-09-21T11:40:10Z,2382372
2021-09-21T11:40:20Z,2382587
2021-09-21T11:40:30Z,2383051
2021-09-21T11:40:40Z,2382522
2021-09-21T11:40:50Z,2381943
2021-09-21T11:41:00Z,2382705
2021-09-21T11:41:10Z,2382455
2021-09-21T11:41:20Z,2382610
2021-09-21T11:41:30Z,2383329
2021-09-21T11:41:40Z,2382527
2021-09-21T11:41:50Z,2382540
2021-09-21T11:42:00Z,2382864
2021-09-21T11:42:10Z,2382770
2021-09-21T11:42:20Z,2382833
2021-09-21T11:42:30Z,2382523
2021-09-21T11:42:40Z,2382768
2021-09-21T11:42:50Z,2382261
2021-09-21T11:43:00Z,2382237
2021-09-21T11:43:10Z,2383278
2021-09-21T11:43:20Z,2382588
2021-09-21T11:43:30Z,2382660
2021-09-21T11:43:40Z,2383129
2021-09-21T11:43:50Z,2382229
2021-09-21T11:44:00Z,2382586
2021-09-21T11:44:10Z,2382604
2021-09-21T11:44:20Z,2381975
2021-09-21T11:44:30Z,2383003
2021-09-21T11:44:40Z,2382968
2021-09-21T11:44:50Z,2382367
2021-09-21T11:45:00Z,2383288
2021-09-21T11:45:10Z,2382939
2021-09-21T11:45:20Z,2382363
2021-09-21T11:45:30Z,2382881
2021-09-21T11:45:40Z,2382679
2021-09-21T11:45:50Z,2382524
2021-09-21T11:46:00Z,2382538
2021-09-21T11:46:10Z,2382646
2021-09-21T11:46:20Z,2382806
2021-09-21T11:46:30Z,2382715
2021-09-21T11:46:40Z,2382818
2021-09-21T11:46:50Z,2382585
2021-09-21T11:47:00Z,2382367
2021-09-21T11:47:10Z,2382337
2021-09-21T11:47:20Z,2382570
2021-09-21T11:47:30Z,2382673
2021-09-21T11:47:40Z,2382345
2021-09-21T11:47:50Z,2382445
2021-09-21T11:48:00Z,2382365
2021-09-21T11:48:10Z,2382401
2021-09-21T11:48:20Z,2382413
2021-09-21T11:48:30Z,2382127
2021-09-21T11:48:40Z,2382306
2021-09-21T11:48:50Z,2382209
2021-09-21T11:49:00Z,2382043
2021-09-21T11:49:10Z,2381945
2021-09-21T11:49:20Z,2382004
2021-09-21T11:49:30Z,2382399
2021-09-21T11:49:40Z,2382260
2021-09-21T11:49:50Z,2382105
2021-09-21T11:50:00Z,2381980
2021-09-21T11:50:10Z,2381923
2021-09-21T11:50:20Z,2382225
2021-09-21T11:50:30Z,2381962
2021-09-21T11:50:40Z,2381737
2021-09-21T11:50:50Z,2382031
2021-09-21T11:51:00Z,2381861
2021-09-21T11:51:10Z,2381424
2021-09-21T11:51:20Z,2381834
2021-09-21T11:51:30Z,2382063
2021-09-21T11:51:40Z,2381487
2021-09-21T11:51:50Z,2381591
2021-09-21T11:52:00Z,2381334
2021-09-21T11:52:10Z,2380390
2021-09-21T11:52:20Z,2380179
2021-09-21T11:52:30Z,2380342
2021-09-21T11:52:40Z,2380379
2021-09-21T11:52:50Z,2380346
2021-09-21T11:53:00Z,2380381
2021-09-21T11:53:10Z,2380121
2021-09-21T11:53:20Z,2380380
2021-09-21T11:53:30Z,2381357
2021-09-21T11:53:40Z,2381144
2021-09-21T11:53:50Z,2380750
2021-09-21T11:54:00Z,2381410
2021-09-21T11:54:10Z,2381087
2021-09-21T11:54:20Z,2380550
2021-09-21T11:54:30Z,2381180
2021-09-21T11:54:40Z,2380843
2021-09-21T11:54:50Z,2380450
2021-09-21T11:55:00Z,2380960
2021-09-21T11:55:10Z,2380685
2021-09-21T11:55:20Z,2380426
2021-09-21T11:55:30Z,2380340
2021-09-21T11:55:40Z,2380320
2021-09-21T11:55:50Z,2380721
2021-09-21T11:56:00Z,2380374
2021-09-21T11:56:10Z,2380207
2021-09-21T11:56:20Z,2380816
2021-09-21T11:56:30Z,2380782
2021-09-21T11:56:40Z,2380538
2021-09-21T11:56:50Z,2380258
2021-09-21T11:57:00Z,2380012
2021-09-21T11:57:10Z,2380138
2021-09-21T11:57:20Z,2379942
2021-09-21T11:57:30Z,2380300
2021-09-21T11:57:40Z,2380421
2021-09-21T11:57:50Z,2379587
2021-09-21T11:58:00Z,2379516
2021-09-21T11:58:10Z,2379543
2021-09-21T11:58:20Z,2379642
2021-09-21T11:58:30Z,2379916
2021-09-21T11:58:40Z,2379612
2021-09-21T11:58:50Z,2379509
2021-09-21T11:59:00Z,2379466
2021-09-21T11:59:10Z,2379145
2021-09-21T11:59:20Z,2378783
2021-09-21T11:59:30Z,2379057
2021-09-21T11:59:40Z,2379237
2021-09-21T11:59:50Z,2378613
2021-09-21T12:00:00Z,2378847
2021-09-21T12:00:10Z,2378898
2021-09-21T12:00:20Z,2378563
2021-09-21T12:00:30Z,2379148
2021-09-21T12:00:40Z,2378718
2021-09-21T12:00:50Z,2378199
2021-09-21T12:01:00Z,2378639
2021-09-21T12:01:10Z,2378241
2021-09-21T12:01:20Z,2378126
2021-09-21T12:01:30Z,2378236
2021-09-21T12:01:40Z,2378126
2021-09-21T12:01:50Z,2378626
2021-09-21T12:02:00Z,2378044
2021-09-21T12:02:10Z,2377734
2021-09-21T12:02:20Z,2378248
2021-09-21T12:02:30Z,2377786
2021-09-21T12:02:40Z,2378078
2021-09-21T12:02:50Z,2378166
2021-09-21T12:03:00Z,2377605
2021-09-21T12:03:10Z,2377907
2021-09-21T12:03:20Z,2377692
2021-09-21T12:03:30Z,2377356
2021-09-21T12:03:40Z,2377514
2021-09-21T12:03:50Z,2377122
2021-09-21T12:04:00Z,2376651
